Invoice #,Ex. Order No,Customer,Event,Venue,Event Date,Section,Row,Low Seat,High Seat,Sold Qty,Sale Date,Purchase Price/tix,Sell Price/tix,Total Purchase Price,Total Sell Price,Profit Loss,ROI(%),Margin,Shipping Cost,Tax
90785,yn9ri23oelx,SeatGeek,Stevie Nicks,Moody Center ATX,2023-08-15 19:00:00,108,BAR,8,10,3,2023-08-15 10:05:00,200.0,219.84,600.0,659.52,59.52,9.92,9.02,0,0
79193,514880173,VGG,Monster Jam,Moody Center ATX,2023-04-22 19:00:00,108,H,1,2,2,2023-04-16 12:41:00,125.0,64.86,250.0,129.72,-120.28,0.0,92.72,0,0
82093,41935404,TicketNetwork,Ricardo Arjona - Blanco Y Negro Volver,Moody Center ATX,2023-05-18 20:00:00,108,B,11,13,3,2023-05-17 12:36:00,100.0,125.4,300.0,376.2,76.2,25.4,20.26,0,0
73519,50250719,VividSeats,Harlem Globetrotters,Moody Center ATX,2023-02-10 19:00:00,108,A,16,18,3,2023-01-17 17:42:00,100.0,93.0,300.0,279.0,-21.0,0.0,7.53,0,0
81549,41876911,TicketNetwork,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,106,F,1,3,3,2023-05-12 13:11:00,150.0,38.95,450.0,116.85,-333.15,0.0,285.11,0,0
78264,09vwfmygl02,SeatGeek,Rauw Alejandro,Moody Center ATX,2023-04-16 19:00:00,108,C,6,7,2,2023-04-10 13:09:00,125.0,191.04,250.0,382.08,132.08,52.83,34.57,0,0
89521,177500963,TickPick,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,107,C,13,15,3,2023-08-05 09:57:00,75.0,33.3,225.0,99.9,-125.1,0.0,125.23,0,0
91148,521275278,VGG,Beck & Phoenix,Moody Center ATX,2023-08-22 17:45:00,108,C,8,9,2,2023-08-19 15:08:00,200.0,55.46,400.0,110.92,-289.08,0.0,260.62,0,0
90427,56109611,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,108,D,9,12,4,2023-08-07 21:00:00,200.0,34.41,800.0,137.64,-662.36,0.0,481.23,0,0
73729,8yngsolvp62,SeatGeek,Banda MS,Moody Center ATX,2023-02-24 20:00:00,108,E,9,14,6,2023-01-29 00:08:00,100.0,82.45,600.0,494.7,-105.3,0.0,21.29,0,0
81084,yn9riomrgek,SeatGeek,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,108,A,16,18,3,2023-05-07 22:31:00,150.0,72.0,450.0,216.0,-234.0,0.0,108.33,0,0
78676,514758069,VGG,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,107,B,12,13,2,2023-04-14 08:53:00,100.0,51.7,200.0,103.4,-96.6,0.0,93.42,0,0
74326,neymalpxv9x,SeatGeek,Journey,Moody Center ATX,2023-02-22 19:30:00,106,F,1,4,4,2023-02-16 19:11:00,150.0,239.04,600.0,956.16,356.16,59.36,37.25,0,0
84348,17vrbrm9nyg,SeatGeek,Logic,Moody Center ATX,2023-06-15 20:00:00,108,B,9,10,2,2023-06-14 21:34:00,150.0,37.44,300.0,74.88,-225.12,0.0,300.64,0,0
79099,dgoxu919l1k,SeatGeek,Rauw Alejandro,Moody Center ATX,2023-04-16 19:00:00,108,C,3,3,1,2023-04-15 21:28:00,125.0,143.04,125.0,143.04,18.04,14.43,12.61,0,0
86930,neymal1r28n,SeatGeek,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,106,F,17,18,2,2023-07-15 12:08:00,200.0,239.04,400.0,478.08,78.08,19.52,16.33,0,0
87622,55681759,VividSeats,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,106,F,13,14,2,2023-07-26 02:57:00,315.0,526.38,630.0,1052.76,422.76,67.1,40.16,0,0
86673,519166849,VGG,Tears for Fears,Moody Center ATX,2023-07-17 19:30:00,108,D,11,12,2,2023-07-12 20:03:00,150.0,79.9,300.0,159.8,-140.2,0.0,87.73,0,0
86016,ULSV6IUZB1,Gametime,Paramore,Moody Center ATX,2023-07-09 19:00:00,108,D,13,14,2,2023-07-07 12:46:00,200.0,236.55,400.0,473.1,73.1,18.28,15.45,0,0
83425,54140437,VividSeats,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,106,C,17,18,2,2023-06-03 13:18:00,100.0,34.41,200.0,68.82,-131.18,0.0,190.61,0,0
81579,53518608,VividSeats,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,106,D,17,18,2,2023-05-12 20:37:00,150.0,43.71,300.0,87.42,-212.58,0.0,243.17,0,0
88161,gp1gs7oqp36,SeatGeek,Nickelback,Moody Center ATX,2023-09-23 18:30:00,106,F,3,4,2,2023-08-02 00:12:00,200.0,191.04,400.0,382.08,-17.92,0.0,4.69,0,0
91182,yn9ri23x6x3,SeatGeek,Beck & Phoenix,Moody Center ATX,2023-08-22 17:45:00,108,E,10,11,2,2023-08-19 23:47:00,200.0,47.04,400.0,94.08,-305.92,0.0,325.17,0,0
84966,vm2ls8ev9qe,SeatGeek,Kid Rock,Moody Center ATX,2023-06-23 19:30:00,106,B,5,6,2,2023-06-21 17:50:00,250.0,143.04,500.0,286.08,-213.92,0.0,74.78,0,0
86880,neymal1ron0,SeatGeek,Tears for Fears,Moody Center ATX,2023-07-17 19:30:00,108,D,7,10,4,2023-07-14 21:06:00,150.0,72.0,600.0,288.0,-312.0,0.0,108.33,0,0
83233,517117094,VGG,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,108,D,1,2,2,2023-06-01 13:26:00,100.0,27.26,200.0,54.52,-145.48,0.0,266.84,0,0
75169,512812177,VGG,"iHeartCountry Festival with Luke Bryan, Kane Brown, Sam Hunt and many more",Moody Center ATX,2023-05-13 19:00:00,106,F,3,4,2,2023-03-03 21:26:00,150.0,328.06,300.0,656.12,356.12,118.71,54.28,0,0
83121,517034795,VGG,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,106,E,11,13,3,2023-05-30 18:03:00,100.0,46.06,300.0,138.18,-161.82,0.0,117.11,0,0
92015,56908066,VividSeats,Sting,Moody Center ATX,2023-09-17 20:00:00,108,C,13,14,2,2023-08-31 15:33:00,200.0,215.76,400.0,431.52,31.52,7.88,7.3,0,0
73376,50100093,VividSeats,Texas Longhorns vs Oklahoma State Cowboys Basketball,Moody Center ATX,2023-01-24 20:00:00,121,U,5,6,2,2023-01-10 19:08:00,26.5,55.8,53.0,111.6,58.6,110.57,52.51,0,0
82414,516577374,VGG,The Impractical Jokers,Moody Center ATX,2023-05-20 19:30:00,108,A,12,12,1,2023-05-20 17:19:00,100.0,36.66,100.0,36.66,-63.34,0.0,172.78,0,0
91528,521560372,VGG,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,107,A,9,11,3,2023-08-25 12:36:00,200.0,70.5,600.0,211.5,-388.5,0.0,183.69,0,0
73742,50528215,VividSeats,Harlem Globetrotters,Moody Center ATX,2023-02-10 19:00:00,106,F,1,4,4,2023-01-29 16:04:00,100.0,52.08,400.0,208.32,-191.68,0.0,92.01,0,0
87453,yn9riow8ex2,SeatGeek,Lil Baby,Moody Center ATX,2023-07-28 19:00:00,108,E,13,14,2,2023-07-21 23:39:00,200.0,139.2,400.0,278.4,-121.6,0.0,43.68,0,0
74266,,Business Development,Adam Sandler,Moody Center ATX,2023-02-14 19:30:00,106,D,17,18,2,2023-02-14 22:28:00,150.0,0.0,300.0,0.0,-300.0,0.0,0.0,0,0
90467,66m0fy7588m,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,107,D,15,18,4,2023-08-09 12:08:00,150.0,95.04,600.0,380.16,-219.84,0.0,57.83,0,0
75232,51434178,VividSeats,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,120,R,9,10,2,2023-03-04 19:34:00,100.0,37.2,200.0,74.4,-125.6,0.0,168.82,0,0
90809,56372311,VividSeats,Stevie Nicks,Moody Center ATX,2023-08-15 19:00:00,108,BAR,5,6,2,2023-08-15 16:30:00,200.0,143.22,400.0,286.44,-113.56,0.0,39.65,0,0
81834,GO44UKMT6S,Gametime,The Impractical Jokers,Moody Center ATX,2023-05-20 19:30:00,108,E,7,8,2,2023-05-13 17:16:00,100.0,56.05,200.0,112.1,-87.9,0.0,78.41,0,0
74207,512062891,VGG,Blink-182,Moody Center ATX,2023-07-07 19:30:00,106,F,1,2,2,2023-02-13 19:44:00,150.0,309.26,300.0,618.52,318.52,106.17,51.5,0,0
91131,r5nea8wey20,SeatGeek,Jurassic World Live Tour,Moody Center ATX,2023-08-20 11:00:00,108,B,3,7,5,2023-08-19 13:47:00,100.0,27.84,500.0,139.2,-360.8,0.0,259.2,0,0
86086,17vrbrlrerp,SeatGeek,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,108,E,9,12,4,2023-07-07 20:17:00,315.0,450.24,1260.0,1800.96,540.96,42.93,30.04,0,0
86931,519317788,VGG,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,107,D,3,4,2,2023-07-15 12:13:00,200.0,281.06,400.0,562.12,162.12,40.53,28.84,0,0
91831,gp1gs0gem3k,SeatGeek,Carin Leon,Moody Center ATX,2023-08-31 20:00:00,108,C,15,16,2,2023-08-28 16:35:00,200.0,191.04,400.0,382.08,-17.92,0.0,4.69,0,0
90513,43123018,TicketNetwork,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-25 19:45:00,108,D,16,18,3,2023-08-10 15:05:00,200.0,92.0,600.0,276.0,-324.0,0.0,117.39,0,0
92465,57139311,VividSeats,Arctic Monkeys,Moody Center ATX,2023-09-15 20:00:00,108,D,5,6,2,2023-09-06 23:58:00,200.0,334.8,400.0,669.6,269.6,67.4,40.26,0,0
86867,2079f3ok37v,SeatGeek,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,107,C,5,8,4,2023-07-14 19:02:00,200.0,258.24,800.0,1032.96,232.96,29.12,22.55,0,0
93729,yn9ri221d50,SeatGeek,Doja Cat,Moody Center ATX,2023-11-13 19:30:00,106,F,4,4,1,2023-09-19 14:11:00,225.0,191.04,225.0,191.04,-33.96,0.0,17.78,0,0
82198,53695254,VividSeats,Ricardo Arjona - Blanco Y Negro Volver,Moody Center ATX,2023-05-18 20:00:00,108,A,6,7,2,2023-05-18 16:29:00,100.0,123.69,200.0,247.38,47.38,23.69,19.15,0,0
86822,519244698,VGG,Tears for Fears,Moody Center ATX,2023-07-17 19:30:00,108,B,11,12,2,2023-07-14 10:20:00,200.0,83.66,400.0,167.32,-232.68,0.0,139.06,0,0
84472,BC87342,FanXChange,Logic,Moody Center ATX,2023-06-15 20:00:00,108,A,9,10,2,2023-06-15 19:36:00,100.0,18.6,200.0,37.2,-162.8,0.0,437.63,0,0
92018,dgoxuy99991,SeatGeek,Carin Leon,Moody Center ATX,2023-08-31 20:00:00,108,C,5,5,1,2023-08-31 16:47:00,200.0,120.0,200.0,120.0,-80.0,0.0,66.67,0,0
85691,55033294,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-19 11:00:00,108,C,9,12,4,2023-07-03 19:10:00,75.0,38.13,300.0,152.52,-147.48,0.0,96.7,0,0
91652,,Business Development,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,106,F,11,14,4,2023-08-26 14:49:00,150.0,0.0,600.0,0.0,-600.0,0.0,0.0,0,0
73225,40541781,TicketNetwork,Cirque du Soleil - Corteo - Austin,Moody Center ATX,2023-02-02 19:30:00,108,E,9,10,2,2022-12-30 20:31:00,100.0,61.75,200.0,123.5,-76.5,0.0,61.94,0,0
91620,56738214,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,107,E,11,13,3,2023-08-26 11:30:00,150.0,47.43,450.0,142.29,-307.71,0.0,216.26,0,0
83440,517229997,VGG,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,106,E,1,2,2,2023-06-03 14:26:00,100.0,27.26,200.0,54.52,-145.48,0.0,266.84,0,0
73506,40684523,TicketNetwork,Cirque du Soleil - Corteo - Austin,Moody Center ATX,2023-02-02 19:30:00,108,B,9,10,2,2023-01-17 11:15:00,100.0,94.05,200.0,188.1,-11.9,0.0,6.33,0,0
74559,17vrbr89y75,SeatGeek,Paramore,Moody Center ATX,2023-07-09 19:00:00,108,C,3,4,2,2023-02-21 14:36:00,175.0,267.84,350.0,535.68,185.68,53.05,34.66,0,0
90432,520615495,VGG,Carin Leon,Moody Center ATX,2023-08-31 20:00:00,108,E,1,2,2,2023-08-08 00:04:00,250.0,211.5,500.0,423.0,-77.0,0.0,18.2,0,0
91556,o3ypi19lw86,SeatGeek,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,107,B,5,10,6,2023-08-25 18:18:00,150.0,95.04,900.0,570.24,-329.76,0.0,57.83,0,0
87791,55767860,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-18 19:00:00,108,B,15,16,2,2023-07-28 17:18:00,200.0,34.41,400.0,68.82,-331.18,0.0,481.23,0,0
76170,51788411,VividSeats,Chris Stapleton,Moody Center ATX,2023-10-20 19:00:00,106,F,3,4,2,2023-03-16 21:04:00,300.0,478.02,600.0,956.04,356.04,59.34,37.24,0,0
74678,51153329,VividSeats,Banda MS,Moody Center ATX,2023-02-24 20:00:00,108,C,3,4,2,2023-02-23 20:23:00,100.0,75.33,200.0,150.66,-49.34,0.0,32.75,0,0
93907,57680953,VividSeats,Nickelback,Moody Center ATX,2023-09-23 18:30:00,108,E,7,10,4,2023-09-22 12:00:00,200.0,76.26,800.0,305.04,-494.96,0.0,162.26,0,0
90076,520505870,VGG,Chris Stapleton,Moody Center ATX,2023-10-20 19:00:00,106,D,17,18,2,2023-08-05 20:30:00,300.0,375.06,600.0,750.12,150.12,25.02,20.01,0,0
90657,520897808,VGG,Jurassic World Live Tour,Moody Center ATX,2023-08-20 11:00:00,107,C,11,12,2,2023-08-12 17:21:00,100.0,36.66,200.0,73.32,-126.68,0.0,172.78,0,0
88113,520253617,VGG,Jurassic World Live Tour,Moody Center ATX,2023-08-19 15:00:00,108,B,7,8,2,2023-08-01 18:58:00,75.0,36.66,150.0,73.32,-76.68,0.0,104.58,0,0
90755,56343936,VividSeats,Foreigner,Moody Center ATX,2023-08-14 19:00:00,108,C,8,9,2,2023-08-14 17:16:00,200.0,62.31,400.0,124.62,-275.38,0.0,220.98,0,0
90723,56327594,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-20 15:00:00,108,B,9,10,2,2023-08-13 23:47:00,100.0,43.71,200.0,87.42,-112.58,0.0,128.78,0,0
76673,41394841,TicketNetwork,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,106,F,1,4,4,2023-03-23 11:52:00,150.0,47.5,600.0,190.0,-410.0,0.0,215.79,0,0
94003,750913254,TickPick,Nickelback,Moody Center ATX,2023-09-23 18:30:00,108,E,3,4,2,2023-09-23 16:25:00,200.0,52.2,400.0,104.4,-295.6,0.0,283.14,0,0
87565,r5nea92qell,SeatGeek,Lil Baby,Moody Center ATX,2023-07-28 19:00:00,108,C,12,13,2,2023-07-25 07:26:00,200.0,139.2,400.0,278.4,-121.6,0.0,43.68,0,0
92106,521991768,VGG,Sam Smith,Moody Center ATX,2023-09-05 20:00:00,108,E,5,6,2,2023-09-01 22:01:00,200.0,46.06,400.0,92.12,-307.88,0.0,334.22,0,0
77381,52209072,VividSeats,Monster Jam,Moody Center ATX,2023-04-22 19:00:00,107,H,9,11,3,2023-03-30 21:46:00,125.0,94.86,375.0,284.58,-90.42,0.0,31.77,0,0
86869,519282117,VGG,Tears for Fears,Moody Center ATX,2023-07-17 19:30:00,108,B,13,14,2,2023-07-14 19:25:00,200.0,83.66,400.0,167.32,-232.68,0.0,139.06,0,0
90754,215365822,TickPick,Foreigner,Moody Center ATX,2023-08-14 19:00:00,108,C,10,11,2,2023-08-14 17:15:00,200.0,62.1,400.0,124.2,-275.8,0.0,222.06,0,0
87153,,Direct Sales,Tears for Fears,Moody Center ATX,2023-07-17 19:30:00,108,B,11,12,2,2023-07-17 14:06:00,250.0,55.0,500.0,110.0,-390.0,0.0,354.55,0,0
90706,56318535,VividSeats,Foreigner,Moody Center ATX,2023-08-14 19:00:00,108,B,15,16,2,2023-08-13 17:49:00,200.0,105.09,400.0,210.18,-189.82,0.0,90.31,0,0
87902,55820139,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,106,A,5,7,3,2023-07-30 07:54:00,150.0,133.92,450.0,401.76,-48.24,0.0,12.01,0,0
94390,wwkdi11m7e9,SeatGeek,RBD - Soy Rebelde Tour,Moody Center ATX,2023-10-01 20:00:00,108,C,9,9,1,2023-09-30 08:47:00,200.0,335.04,200.0,335.04,135.04,67.52,40.31,0,0
73128,49802012,VividSeats,Cirque du Soleil - Corteo - Austin,Moody Center ATX,2023-02-02 19:30:00,108,E,15,16,2,2022-12-24 15:16:00,100.0,65.1,200.0,130.2,-69.8,0.0,53.61,0,0
79295,514939583,VGG,Mastodon and Gojira,Moody Center ATX,2023-04-29 19:00:00,108,E,1,2,2,2023-04-17 19:16:00,125.0,64.86,250.0,129.72,-120.28,0.0,92.72,0,0
73886,511623081,VGG,Banda MS,Moody Center ATX,2023-02-24 20:00:00,108,A,15,16,2,2023-02-03 11:08:00,100.0,93.06,200.0,186.12,-13.88,0.0,7.46,0,0
85922,518868828,VGG,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,106,C,1,2,2,2023-07-06 19:57:00,315.0,422.06,630.0,844.12,214.12,33.99,25.37,0,0
73863,el8mf6k1k2m,SeatGeek,Cody Johnson,Moody Center ATX,2023-02-25 19:00:00,106,D,17,18,2,2023-02-02 13:30:00,150.0,335.04,300.0,670.08,370.08,123.36,55.23,0,0
91193,56535480,VividSeats,Beck & Phoenix,Moody Center ATX,2023-08-22 17:45:00,108,E,8,9,2,2023-08-20 09:26:00,200.0,47.43,400.0,94.86,-305.14,0.0,321.67,0,0
91702,521661937,VGG,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,107,D,6,7,2,2023-08-26 22:57:00,150.0,27.26,300.0,54.52,-245.48,0.0,450.26,0,0
86487,q9r5fopn6qk,SeatGeek,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,106,F,9,10,2,2023-07-10 18:09:00,200.0,219.84,400.0,439.68,39.68,9.92,9.02,0,0
81866,41899518,TicketNetwork,Luis Miguel,Moody Center ATX,2023-11-05 19:00:00,106,F,1,3,3,2023-05-14 07:20:00,225.0,536.75,675.0,1610.25,935.25,138.56,58.08,0,0
82123,o3ypi20wnwo,SeatGeek,The Impractical Jokers,Moody Center ATX,2023-05-20 19:30:00,108,D,9,10,2,2023-05-17 20:32:00,100.0,56.64,200.0,113.28,-86.72,0.0,76.55,0,0
92420,9n6giy7org7,SeatGeek,Joji,Moody Center ATX,2023-10-03 20:00:00,106,F,3,4,2,2023-09-06 14:19:00,225.0,162.24,450.0,324.48,-125.52,0.0,38.68,0,0
83019,516969890,VGG,Duran Duran,Moody Center ATX,2023-06-06 19:00:00,108,E,11,14,4,2023-05-29 08:27:00,150.0,121.26,600.0,485.04,-114.96,0.0,23.7,0,0
94732,wwkdi195e1m,SeatGeek,Travis Scott Utopia Tour Presents Circus Maximus,Moody Center ATX,2023-11-22 19:00:00,108,D,17,18,2,2023-10-04 22:52:00,200.0,239.04,400.0,478.08,78.08,19.52,16.33,0,0
90533,56209105,VividSeats,Beck & Phoenix,Moody Center ATX,2023-08-22 17:45:00,108,C,17,18,2,2023-08-10 21:03:00,200.0,105.09,400.0,210.18,-189.82,0.0,90.31,0,0
73637,511246050,VGG,Elevation Worship & Steven Furtick,Moody Center ATX,2023-04-18 19:00:00,106,C,1,2,2,2023-01-23 19:26:00,150.0,140.06,300.0,280.12,-19.88,0.0,7.1,0,0
92012,521897538,VGG,Drake and 21 Savage,Moody Center ATX,2023-09-11 20:00:00,105,BAR,1,2,2,2023-08-31 14:42:00,300.0,516.06,600.0,1032.12,432.12,72.02,41.87,0,0
84883,518070066,VGG,"Lionel Richie & Earth, Wind and Fire",Moody Center ATX,2023-08-29 19:30:00,106,C,1,2,2,2023-06-19 19:58:00,225.0,234.06,450.0,468.12,18.12,4.03,3.87,0,0
86639,55261643,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-20 15:00:00,108,C,12,14,3,2023-07-12 15:19:00,100.0,38.13,300.0,114.39,-185.61,0.0,162.26,0,0
92149,o3ypi125lgo,SeatGeek,Sam Smith,Moody Center ATX,2023-09-05 20:00:00,108,D,16,18,3,2023-09-02 12:46:00,200.0,52.8,600.0,158.4,-441.6,0.0,278.79,0,0
73655,934540701,TickPick,Texas Longhorns vs Oklahoma State Cowboys Basketball,Moody Center ATX,2023-01-24 20:00:00,106,KK,11,12,2,2023-01-24 19:01:00,125.0,46.8,250.0,93.6,-156.4,0.0,167.09,0,0
81023,el8mf65vw5e,SeatGeek,RBD - Soy Rebelde Tour,Moody Center ATX,2023-10-01 20:00:00,106,F,3,4,2,2023-05-07 11:55:00,300.0,431.04,600.0,862.08,262.08,43.68,30.4,0,0
87533,HIUH4XGP7L,Gametime,Jurassic World Live Tour,Moody Center ATX,2023-08-18 19:00:00,108,B,17,18,2,2023-07-24 11:15:00,200.0,33.25,400.0,66.5,-333.5,0.0,501.5,0,0
93136,9D0OTYMZT7,Gametime,Jonas Brothers,Moody Center ATX,2023-10-22 19:00:00,108,D,17,18,2,2023-09-15 09:32:00,200.0,213.75,400.0,427.5,27.5,6.88,6.43,0,0
90717,520960879,VGG,Stevie Nicks,Moody Center ATX,2023-08-15 19:00:00,106,B,5,6,2,2023-08-13 20:41:00,250.0,328.06,500.0,656.12,156.12,31.22,23.79,0,0
86946,519322574,VGG,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,106,E,15,15,1,2023-07-15 13:15:00,200.0,281.06,200.0,281.06,81.06,40.53,28.84,0,0
82058,KDXJXIRLDD,Gametime,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,108,B,9,10,2,2023-05-16 23:52:00,100.0,46.55,200.0,93.1,-106.9,0.0,114.82,0,0
84722,xk9wimyyw6k,SeatGeek,Dave Chappelle,Moody Center ATX,2023-07-15 19:30:00,108,E,16,18,3,2023-06-17 16:23:00,200.0,287.04,600.0,861.12,261.12,43.52,30.32,0,0
91001,56454808,VividSeats,Jurassic World Live Tour,Moody Center ATX,2023-08-20 11:00:00,107,B,7,9,3,2023-08-18 08:39:00,100.0,27.9,300.0,83.7,-216.3,0.0,258.42,0,0
83309,446517158,TickPick,Billy Strings,Moody Center ATX,2023-06-02 20:00:00,106,B,5,6,2,2023-06-02 12:32:00,250.0,55.8,500.0,111.6,-388.4,0.0,348.03,0,0
94314,523509109,VGG,Depeche Mode,Moody Center ATX,2023-09-29 19:30:00,120,BAR,7,7,1,2023-09-29 06:09:00,200.0,187.06,200.0,187.06,-12.94,0.0,6.92,0,0
94356,09vwfdd2p5w,SeatGeek,Depeche Mode,Moody Center ATX,2023-09-29 19:30:00,108,BAR,10,10,1,2023-09-29 15:14:00,200.0,168.0,200.0,168.0,-32.0,0.0,19.05,0,0
86882,MRR1SDQI62,Gametime,Santa Fe Klan,Moody Center ATX,2023-07-21 19:30:00,108,B,14,18,5,2023-07-14 21:17:00,150.0,61.75,750.0,308.75,-441.25,0.0,142.91,0,0
91885,yn9ri23gxm7,SeatGeek,Carin Leon,Moody Center ATX,2023-08-31 20:00:00,108,E,9,10,2,2023-08-29 10:56:00,200.0,191.04,400.0,382.08,-17.92,0.0,4.69,0,0
73624,yn9riokmqrg,SeatGeek,Harlem Globetrotters,Moody Center ATX,2023-02-10 19:00:00,108,D,5,7,3,2023-01-22 13:27:00,100.0,53.35,300.0,160.05,-139.95,0.0,87.44,0,0
81729,neymal6g69y,SeatGeek,All Elite Wrestling: Dynamite & Rampage,Moody Center ATX,2023-05-17 18:00:00,108,A,5,10,6,2023-05-12 22:56:00,150.0,75.0,900.0,450.0,-450.0,0.0,100.0,0,0
80417,515539727,VGG,Billy Strings,Moody Center ATX,2023-06-03 20:00:00,107,B,5,8,4,2023-04-30 10:47:00,100.0,93.06,400.0,372.24,-27.76,0.0,7.46,0,0
72525,48815175,VividSeats,Bruce Springsteen & The E Street Band,Moody Center ATX,2023-02-16 19:30:00,118,K,7,8,2,2022-11-14 10:46:00,320.25,797.94,640.5,1595.88,955.38,149.16,59.87,0,0
85632,wwkdi3mn3xk,SeatGeek,Paramore,Moody Center ATX,2023-07-09 19:00:00,108,B,17,18,2,2023-07-02 18:21:00,200.0,335.04,400.0,670.08,270.08,67.52,40.31,0,0
84721,L6IT6HXVLJ,Gametime,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,106,C,3,4,2,2023-06-17 16:12:00,315.0,474.05,630.0,948.1,318.1,50.49,33.55,0,0
65732,862803852,TickPick,Bruce Springsteen & The E Street Band,Moody Center ATX,2023-02-16 19:30:00,205,H,12,15,4,2022-08-11 19:57:00,130.0,185.0,520.0,740.0,220.0,42.31,29.73,0,0
92795,57302642,VividSeats,Nickelback,Moody Center ATX,2023-09-23 18:30:00,108,C,17,18,2,2023-09-11 12:22:00,200.0,130.2,400.0,260.4,-139.6,0.0,53.61,0,0
87656,55711191,VividSeats,Jurassic World Live - Austin,Moody Center ATX,2023-08-19 19:00:00,107,E,17,18,2,2023-07-26 23:16:00,100.0,34.41,200.0,68.82,-131.18,0.0,190.61,0,0
83608,54185681,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-27 13:45:00,106,A,8,9,2,2023-06-04 22:42:00,150.0,143.22,300.0,286.44,-13.56,0.0,4.73,0,0
86416,42599438,TicketNetwork,Tears for Fears,Moody Center ATX,2023-07-17 19:30:00,108,E,11,12,2,2023-07-09 17:30:00,150.0,97.0,300.0,194.0,-106.0,0.0,54.64,0,0
92878,,Ticket Wholesaler,Drake and 21 Savage,Moody Center ATX,2023-09-12 20:00:00,109,BAR,2,3,2,2023-09-12 14:28:00,300.0,500.0,600.0,1000.0,400.0,66.67,40.0,0,0
90981,123006172,TickPick,Jurassic World Live Tour,Moody Center ATX,2023-08-20 11:00:00,107,B,15,18,4,2023-08-17 22:05:00,100.0,33.3,400.0,133.2,-266.8,0.0,200.3,0,0
77866,dgoxu92m0r5,SeatGeek,Elevation Worship & Steven Furtick,Moody Center ATX,2023-04-18 19:00:00,108,D,9,10,2,2023-04-04 12:07:00,125.0,105.6,250.0,211.2,-38.8,0.0,18.37,0,0
91390,56631694,VividSeats,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,107,C,15,16,2,2023-08-23 15:05:00,150.0,94.86,300.0,189.72,-110.28,0.0,58.13,0,0
91033,2079frg9lvk,SeatGeek,Jurassic World Live Tour,Moody Center ATX,2023-08-20 11:00:00,108,B,14,16,3,2023-08-18 15:57:00,100.0,33.6,300.0,100.8,-199.2,0.0,197.62,0,0
91563,521587531,VGG,PBR Team Series: Gambler Days,Moody Center ATX,2023-08-26 18:45:00,107,B,13,14,2,2023-08-25 19:03:00,150.0,79.9,300.0,159.8,-140.2,0.0,87.73,0,0
87337,519591589,VGG,Alicia Keys,Moody Center ATX,2023-07-24 20:00:00,108,C,9,10,2,2023-07-20 15:10:00,200.0,136.3,400.0,272.6,-127.4,0.0,46.74,0,0
92871,522593886,VGG,Peter Gabriel,Moody Center ATX,2023-10-18 20:00:00,106,D,17,18,2,2023-09-12 13:01:00,200.0,211.5,400.0,423.0,23.0,5.75,5.44,0,0
